2.441 2.871 3.12 3.466 3.717 3.655 3.768 3.845 2.891 3.238 3.673 3.979 4.255 4.441 4.48 4.407 3.052 3.699 4.167 4.534 4.757 5.084 5.202 5 3.404 3.833 4.291 4.96 5.818 6.331 6.495 5.955 3.544 4.166 4.685 5.696 6.882 7.549 7.579 7.088 3.731 4.404 5.005 6.085 7.451 8.322 8.383 7.55 3.937 4.344 5.1 6.15 7.307 8.211 8.546 8.034 4.516 4.823 5.118 6.065 6.868 7.694 7.778 7.508 2.65 2.805 2.758 2.985 2.884 2.867 2.806 2.8 2.904 3.09 3.134 3.209 3.297 3.09 3.029 2.977 3.086 3.444 3.593 3.536 3.504 3.623 3.484 3.074 3.299 3.724 4.012 4.006 4.113 3.953 3.691 3.344 3.494 4.05 4.385 4.518 4.622 4.369 4.078 3.533 3.744 4.325 4.579 4.897 4.92 4.717 4.264 3.744 4.108 4.557 4.818 4.948 4.743 4.779 4.501 4.044 4.776 5.235 5.305 5.478 5.418 5.3 5.146 4.863 3.683 3.612 3.704 3.597 3.309 3.07 2.883 2.56 4.55 4.334 4.298 4.27 3.93 3.678 3.372 2.919 5.022 5.154 5.083 4.749 4.371 4.056 3.665 3.096 5.992 6.374 6.345 5.742 5.132 4.436 3.877 3.358 6.966 7.529 7.594 6.842 5.768 4.729 4.084 3.524 7.72 8.465 8.518 7.418 6.155 5.059 4.251 3.724 7.853 8.766 8.378 7.325 6.123 5.073 4.31 3.837 7.57 7.724 7.431 6.917 5.902 5.128 4.874 4.625 2.803 2.947 3.403 3.514 3.609 3.43 2.949 2.827 3.8 4.297 4.947 5.368 5.417 4.968 4.416 3.73 4.859 6.165 7.277 7.954 7.918 7.132 6.033 4.952 6.187 8.216 9.7 10.954 10.989 9.89 7.993 6.133 7.201 9.842 12.458 14.93 14.689 12.333 9.81 7.376 7.999 10.931 14.861 18.176 18.412 14.727 10.77 7.898 8.162 10.813 14.983 18.091 18.18 14.711 10.911 7.944 7.558 9.907 12.668 14.638 14.532 12.694 9.807 7.534 3.648 3.656 3.759 3.533 3.354 3.177 2.962 2.729 4.49 4.246 4.189 4.079 3.861 3.51 2.971 2.634 4.644 4.911 4.585 4.529 4.215 3.663 3.161 2.774 4.535 4.964 5.118 4.73 4.12 3.632 3.216 2.954 4.645 5.054 5.16 4.662 4.096 3.529 3.249 2.902 4.673 4.825 4.698 4.441 4.124 3.556 3.09 2.793 4.509 4.306 4.102 4.156 3.919 3.424 3.062 2.79 4.015 3.714 3.563 3.495 3.256 3.053 2.995 2.684  
3.203 3.378 3.521 3.553 3.556 3.512 3.452 3.252 3.746 4.078 4.204 4.119 4.153 4.093 4.055 3.718 4.263 4.623 4.75 4.886 4.903 4.873 4.603 4.189 4.67 5.064 5.642 5.896 5.937 5.677 4.976 4.512 4.98 5.594 6.605 7.108 7.154 6.454 5.759 4.857 5.208 5.956 7.047 7.884 7.912 7.045 6.116 5.101 5.156 6.185 7.258 7.922 7.928 7.188 6.234 5.259 5.612 6.089 6.659 7.168 7.229 6.822 6.048 5.544 3.083 3.483 3.665 3.594 3.65 3.578 3.362 3.169 3.791 4.087 4.246 4.175 4.133 4.156 4.084 3.678 4.161 4.47 4.669 4.915 4.794 4.801 4.577 4.256 4.535 5.125 5.729 5.962 5.846 5.534 5.116 4.499 4.921 5.707 6.569 7.167 7.046 6.555 5.462 4.922 5.233 6.103 7.204 7.839 7.816 7.161 6.1 5.161 5.187 6.352 7.387 7.896 7.878 7.1 6.185 5.25 5.584 5.881 6.504 7.179 7.193 6.671 6.028 5.519 3.114 3.451 3.53 3.715 3.661 3.613 3.462 3.27 4.043 4.195 4.196 4.118 4.243 4.113 4.063 3.72 4.06 4.567 4.724 4.971 4.882 4.825 4.474 4.257 4.662 5.281 5.615 6.019 6.031 5.811 5.047 4.566 4.914 5.757 6.742 7.229 7.198 6.494 5.703 5.105 5.357 6.097 7.201 7.711 7.925 7.168 6.086 5.198 5.449 6.301 7.299 7.824 7.874 7.173 6.296 5.314 5.636 6.134 6.797 7.244 7.299 6.762 5.991 5.696 3.074 3.406 3.631 3.664 3.742 3.505 3.528 3.318 3.757 4.184 4.051 4.162 4.268 4.232 4.078 3.73 4.105 4.49 4.774 4.907 4.891 4.937 4.585 4.191 4.514 5.126 5.685 6.098 6.073 5.721 5.264 4.539 4.954 5.613 6.509 7.229 7.327 6.478 5.791 4.985 5.125 6.19 7.065 7.967 8.063 7.232 6.129 5.275 5.247 6.337 7.238 7.94 7.981 7.376 6.253 5.353 5.622 5.932 6.758 7.332 7.322 6.778 6.102 5.656 2.986 3.365 3.536 3.612 3.649 3.541 3.48 3.086 3.446 4.027 4.15 4.204 4.087 4.083 3.917 3.414 3.509 4.218 4.682 4.568 4.572 4.709 4.202 3.565 3.743 4.21 4.573 4.928 4.906 4.662 4.231 3.699 3.72 4.178 4.599 4.928 5.081 4.512 4.149 3.671 3.536 4.231 4.718 4.516 4.638 4.657 4.142 3.587 3.453 3.876 4.156 4.143 4.152 4.325 4.052 3.385 3.171 3.417 3.696 3.673 3.765 3.584 3.342 3.084  
3.529 3.597 3.701 3.625 3.516 3.111 2.879 2.574 4.461 4.431 4.504 4.158 3.955 3.641 3.373 2.931 4.925 5.128 5.175 5.02 4.411 4.152 3.635 2.973 5.884 6.323 6.296 5.747 5.215 4.526 3.975 3.329 6.898 7.643 7.598 6.92 5.725 4.74 4.198 3.562 7.6 8.473 8.483 7.47 6.155 4.976 4.248 3.779 7.882 8.635 8.304 7.343 6.265 5.029 4.539 3.907 7.511 7.919 7.679 7.005 5.987 5.236 4.928 4.85 2.689 2.992 3.304 3.518 3.584 3.346 3.019 2.878 3.638 4.288 4.994 5.329 5.386 4.863 4.324 3.748 4.909 6.013 7.067 7.931 7.932 7.21 6.166 5.024 6.202 8.017 9.681 10.881 10.745 9.806 8.012 6.109 7.355 9.753 12.641 14.793 14.883 12.557 9.828 7.216 7.935 10.886 14.68 18.221 18.307 14.8 10.929 7.922 7.862 10.858 14.593 18.123 18.247 14.757 10.866 8.001 7.486 9.942 12.464 14.853 14.732 12.588 10.046 7.53 2.541 2.896 3.133 3.382 3.595 3.709 3.795 3.724 2.907 3.267 3.575 3.901 4.235 4.287 4.382 4.306 3.067 3.561 4.151 4.545 4.717 5.184 5.224 4.829 3.296 3.845 4.373 5.005 5.752 6.305 6.263 5.983 3.585 4.098 4.702 5.761 6.804 7.478 7.558 6.924 3.705 4.333 4.879 6.26 7.24 8.387 8.536 7.399 3.983 4.462 5.019 5.859 7.008 8.354 8.558 8.027 4.589 4.837 5.236 5.987 6.927 7.565 7.902 7.471 2.68 2.873 2.844 2.961 2.957 2.899 2.833 2.845 2.92 2.98 3.183 3.221 3.145 3.105 3.131 2.919 3.072 3.398 3.63 3.658 3.655 3.546 3.454 3.112 3.217 3.652 4.185 4.016 3.997 4.089 3.634 3.32 3.426 3.984 4.47 4.616 4.716 4.361 4.068 3.439 3.715 4.288 4.732 4.881 4.821 4.738 4.262 3.825 4.149 4.522 4.788 4.798 5.023 4.875 4.618 3.909 4.972 5.261 5.33 5.398 5.348 5.178 5.232 4.962 2.572 2.885 3.167 3.282 3.551 3.576 3.673 3.874 2.623 3 3.377 3.822 4.066 4.294 4.375 4.541 2.791 3.021 3.479 4.153 4.616 4.718 4.788 4.567 2.817 3.175 3.549 4.142 4.548 4.971 4.947 4.645 2.899 3.224 3.597 4.161 4.621 5.09 5.023 4.691 2.737 2.965 3.629 4.054 4.443 4.626 4.749 4.911 2.724 3.086 3.378 3.836 4.097 4.231 4.256 4.431 2.651 2.908 3.106 3.312 3.533 3.657 3.707 3.949  
4.719 3.902 3.447 3.197 2.896 2.47 2.117 1.814 5.49 4.498 4.038 3.673 3.335 2.816 2.308 1.878 6.249 5.069 4.73 4.261 3.898 3.266 2.59 2.007 7.327 6.15 5.478 4.76 4.19 3.388 2.743 2.169 8.74 7.24 6.263 5.057 4.431 3.571 2.92 2.265 9.643 7.858 6.633 5.449 4.628 3.861 3.186 2.426 9.543 7.787 6.519 5.369 4.648 4.151 3.528 2.719 8.853 7.296 6.466 5.718 5.319 4.831 4.187 3.405 0.748 0.76 0.876 1.045 1.053 0.946 0.781 0.796 1.173 1.447 1.85 2.132 2.195 1.895 1.421 1.192 1.847 2.641 4.122 5.072 5.011 4.035 2.622 1.799 2.759 5.242 9.204 13.275 13.228 9.159 5.101 2.672 3.93 9.005 21.416 39.465 38.561 21.103 9.2 3.944 5.036 12.76 38.586 90.725 88.49 37.142 13.093 5.002 5.194 12.755 37.433 87.807 84.813 37.87 12.866 5.162 4.583 9.768 21.153 36.89 36.443 21.491 10.064 4.855 1.716 2.082 2.51 2.858 3.243 3.465 3.893 4.963 1.88 2.341 2.903 3.458 3.802 4.214 4.582 5.451 1.997 2.446 3.199 3.87 4.331 4.758 5.236 6.139 2.167 2.628 3.344 4.136 4.875 5.428 6.305 7.261 2.27 2.919 3.599 4.41 5.207 6.092 7.328 8.659 2.511 3.141 3.924 4.513 5.53 6.642 7.78 9.628 2.777 3.436 4.114 4.624 5.578 6.649 7.769 9.533 3.38 4.113 4.865 5.36 5.642 6.424 7.149 8.686 2.103 2.177 2.291 2.333 2.303 2.275 2.177 2.211 2.347 2.593 2.539 2.569 2.562 2.519 2.551 2.385 2.509 2.742 2.781 2.952 2.838 2.792 2.742 2.514 2.675 2.761 3.129 3.202 3.13 3.023 2.871 2.624 2.751 3.037 3.32 3.422 3.588 3.348 2.992 2.648 3.011 3.184 3.475 3.776 3.774 3.501 3.215 3.008 3.64 3.72 4.024 4.243 4.221 4.003 3.818 3.62 4.362 4.582 4.629 4.745 4.761 4.629 4.618 4.487 2.154 2.527 2.551 2.758 2.947 3.334 3.833 5.142 2.237 2.464 2.736 2.953 3.297 3.745 4.43 5.762 2.32 2.611 2.892 3.154 3.688 4.138 4.752 6.076 2.292 2.71 2.897 3.438 3.865 4.169 4.856 6.241 2.306 2.754 2.962 3.337 3.789 4.136 4.902 6.287 2.364 2.652 2.892 3.062 3.618 4.038 4.556 6.056 2.334 2.572 2.73 2.924 3.319 3.768 4.368 5.743 2.181 2.55 2.605 2.756 2.873 3.286 3.855 5.018  
1.488 1.541 1.678 1.862 1.957 2.306 2.638 3.386 1.616 1.762 1.989 2.238 2.628 2.94 3.319 4.286 1.704 2.094 2.492 2.83 3.199 3.723 4.106 5.183 1.836 2.287 2.892 3.442 3.829 4.42 4.685 5.505 2.431 2.735 3.338 3.998 4.531 4.939 5.412 6.465 3.138 3.78 4.486 4.883 5.414 5.686 6.768 7.838 3.648 4.675 5.826 6.553 7.14 7.872 9.455 11.072 3.902 5.188 6.509 7.867 8.842 10.489 13.014 16.979 1.945 1.92 1.868 1.854 1.887 1.961 1.927 2.028 2.159 2.115 2.058 2.042 2.029 2.048 2.142 2.057 2.223 2.356 2.356 2.378 2.3 2.343 2.289 2.115 2.395 2.73 2.644 2.8 2.825 2.755 2.721 2.474 3.143 3.351 3.519 3.517 3.587 3.58 3.384 3.149 3.934 4.209 4.393 4.687 4.694 4.466 4.123 3.885 4.24 4.651 4.917 5.287 5.163 4.917 4.624 4.483 4.448 4.814 5.168 5.385 5.391 5.157 4.846 4.546 3.291 2.558 2.261 2.077 1.858 1.729 1.576 1.558 4.389 3.259 2.94 2.558 2.272 2.054 1.745 1.644 5.023 4.111 3.74 3.25 2.832 2.493 2.084 1.737 5.658 4.721 4.303 3.876 3.379 2.856 2.391 1.911 6.421 5.4 4.88 4.448 4.02 3.407 2.769 2.344 7.485 6.527 5.758 5.187 4.849 4.47 3.819 3.176 10.863 9.517 7.976 7.015 6.42 5.726 4.739 3.674 16.661 13.047 10.394 8.975 7.659 6.495 5.119 3.902 0.309 0.308 0.344 0.34 0.351 0.347 0.335 0.342 0.505 0.449 0.499 0.558 0.551 0.524 0.444 0.466 0.728 0.746 0.945 1.067 1.002 0.89 0.738 0.702 1.106 1.394 1.894 2.1 2.236 1.748 1.312 1.102 1.786 2.649 4.094 5.146 5.292 3.941 2.58 1.664 2.851 5.277 9.471 13.757 13.54 9.156 4.941 2.619 4.1 9.426 22.233 40.805 41.417 21.613 8.951 4.027 6.108 14.573 39.903 92.481 93.842 39.451 13.747 5.685 3.868 3.045 2.588 2.233 2.165 1.97 2.051 2.05 4.473 3.455 2.89 2.558 2.321 2.162 2.073 1.964 4.9 3.812 3.023 2.799 2.518 2.082 1.998 1.918 5.183 3.843 3.274 2.812 2.504 2.2 2.025 1.898 5.163 3.957 3.231 2.737 2.458 2.241 2.059 1.987 4.804 3.617 3.149 2.782 2.353 2.186 1.958 1.992 4.288 3.388 2.875 2.598 2.342 2.228 1.999 1.95 4.093 3.071 2.54 2.264 2.122 2.02 2.084 2.051  
1.806 1.991 2.115 2.196 2.307 2.315 2.405 2.321 2.049 2.348 2.529 2.733 2.906 3.067 3.071 2.993 2.336 2.881 3.282 3.343 3.758 3.795 3.7 3.829 2.849 3.249 3.703 3.982 4.311 4.434 4.497 4.404 3.315 3.743 4.247 4.696 5.2 5.299 5.319 5.147 4.315 4.459 4.835 5.351 6.168 6.792 6.755 6.152 5.633 6.308 6.665 7.115 8.114 8.871 9.26 8.527 6.363 7.393 8.559 9.709 10.894 12.259 12.689 12.024 2.095 2.268 2.228 2.285 2.248 2.173 2.136 2.146 2.487 2.456 2.481 2.49 2.532 2.506 2.435 2.462 2.758 2.66 2.698 2.984 2.898 2.755 2.726 2.572 2.736 2.921 3.244 3.395 3.467 3.327 3.054 2.699 3.21 3.594 3.762 4.022 4.018 3.702 3.526 3.152 4.312 4.682 5.063 5.071 4.991 5.001 4.634 4.236 5.446 6.199 6.518 6.667 6.615 6.704 6.127 5.712 6.181 6.971 7.447 7.6 7.725 7.339 7.071 6.204 2.41 2.32 2.36 2.215 2.108 2.097 1.944 1.832 3.186 3.097 3.006 2.935 2.756 2.529 2.332 2.04 3.787 3.752 3.767 3.715 3.428 3.221 2.792 2.381 4.435 4.464 4.447 4.287 4.084 3.656 3.277 2.764 5.067 5.259 5.194 5.019 4.63 4.13 3.739 3.215 6.242 6.604 6.544 6.123 5.376 4.728 4.582 4.384 8.484 9.105 8.882 8.212 7.098 6.395 6.102 5.635 12.085 12.378 12.326 10.931 9.494 8.306 7.273 6.306 1.51 1.551 1.671 1.625 1.688 1.671 1.569 1.524 2.054 2.141 2.358 2.389 2.387 2.365 2.081 1.999 2.816 3.026 3.469 3.651 3.724 3.399 2.979 2.676 3.839 4.432 4.911 5.647 5.585 5.251 4.432 3.867 4.891 6.215 7.516 8.321 8.317 7.51 6.172 5.194 6.356 8.218 10.312 11.332 11.423 10.034 8.203 6.379 8.293 10.459 13.117 15.342 15.529 13.054 10.419 8.279 11.696 14.78 18.098 21.575 21.489 17.882 14.499 11.542 2.943 2.726 2.679 2.601 2.653 2.53 2.31 2.2 3.355 2.945 2.957 2.861 2.844 2.796 2.482 2.217 3.402 3.379 3.105 3.263 3.047 2.923 2.579 2.185 3.534 3.817 3.603 3.24 2.883 2.925 2.651 2.118 3.501 3.646 3.543 3.189 3.039 2.799 2.669 2.342 3.46 3.364 3.176 3.293 3.072 2.919 2.522 2.249 3.269 3.055 2.804 2.847 2.862 2.865 2.572 2.185 3.089 2.654 2.54 2.615 2.565 2.544 2.371 2.133  
1.931 2.169 2.403 2.475 2.404 2.311 2.174 2.092 2.702 2.74 2.902 3.058 2.952 3.035 2.764 2.619 3.372 3.555 3.628 3.764 3.766 3.753 3.54 3.185 3.713 3.986 4.439 4.384 4.329 4.351 4.112 3.705 4.389 4.654 5.108 5.131 5.069 4.921 4.741 4.284 5.151 5.446 5.914 6.419 6.274 5.805 5.53 5.134 7.038 7.399 8.173 8.451 8.506 8.107 7.569 6.949 8.822 9.895 11.227 11.87 11.849 10.966 9.869 8.709 2.04 2.192 2.344 2.383 2.311 2.283 2.169 2.077 2.583 2.806 2.943 3.027 3.099 2.999 2.759 2.654 3.258 3.426 3.581 3.768 3.733 3.66 3.578 3.248 3.733 4.043 4.347 4.369 4.349 4.243 4.071 3.795 4.227 4.795 4.981 5.121 5.145 4.96 4.641 4.285 5.127 5.377 5.901 6.203 6.377 5.959 5.684 5.087 6.859 7.53 7.946 8.432 8.465 7.833 7.339 6.997 8.571 9.709 10.901 11.766 11.866 11.033 9.742 8.812 1.991 2.116 2.311 2.392 2.42 2.247 2.142 2.091 2.618 2.699 2.936 3.006 3.002 2.931 2.728 2.646 3.176 3.474 3.748 3.731 3.7 3.699 3.399 3.28 3.881 4.209 4.285 4.321 4.408 4.283 4.104 3.786 4.315 4.657 4.901 5.113 5.129 4.896 4.59 4.114 5.148 5.552 6.01 6.225 6.382 5.963 5.428 5.157 7.035 7.42 8.042 8.258 8.399 8.13 7.482 6.979 8.517 9.67 10.884 11.656 11.749 10.935 9.768 8.499 1.939 2.156 2.35 2.374 2.321 2.358 2.147 2.066 2.684 2.77 2.94 3.075 3.072 2.867 2.813 2.606 3.215 3.549 3.733 3.637 3.788 3.74 3.395 3.197 3.708 4.073 4.387 4.214 4.357 4.273 4.105 3.628 4.229 4.759 5.048 5.013 5.172 5.08 4.598 4.375 5.091 5.52 6.046 6.271 6.175 5.919 5.58 5.154 6.99 7.445 8.023 8.382 8.601 7.863 7.352 6.862 8.728 9.683 11.054 11.853 11.822 11.257 9.807 8.627 2.502 2.807 2.732 2.708 2.715 2.637 2.764 2.68 2.705 3.06 3.031 3.01 2.971 3.109 3.004 2.718 2.749 2.94 3.28 3.415 3.437 3.338 3.016 2.661 2.747 2.987 3.335 3.873 3.849 3.401 3.036 2.82 2.673 3.067 3.276 3.821 3.748 3.429 3.008 2.862 2.719 2.938 3.289 3.4 3.421 3.311 3.064 2.714 2.691 2.933 3.049 2.956 2.851 3.038 2.983 2.663 2.655 2.721 2.763 2.764 2.69 2.641 2.665 2.607  
2.481 2.322 2.297 2.297 2.219 2.079 1.995 1.765 3.116 2.989 3.121 2.922 2.717 2.587 2.423 2.135 3.793 3.737 3.749 3.643 3.506 3.218 2.829 2.321 4.416 4.424 4.443 4.347 4.095 3.561 3.288 2.816 5.087 5.257 5.383 4.996 4.576 4.188 3.702 3.14 6.295 6.673 6.679 6.087 5.351 4.726 4.572 4.247 8.393 8.943 8.767 8.007 7.088 6.329 6.058 5.68 11.882 12.415 12.206 10.983 9.535 8.387 7.446 6.352 1.536 1.566 1.596 1.613 1.687 1.614 1.555 1.522 2.135 2.213 2.384 2.384 2.401 2.363 2.117 2.055 2.818 3.096 3.514 3.656 3.649 3.456 3.164 2.764 3.927 4.572 5.296 5.55 5.689 5.196 4.392 3.926 5.151 6.431 7.623 8.227 8.106 7.597 6.192 4.946 6.337 8.459 10.291 11.43 11.466 9.985 8.174 6.213 8.215 10.504 13.405 15.714 15.451 13.119 10.402 8.196 11.879 14.48 18.102 21.562 21.195 17.794 14.519 11.552 1.743 1.901 2.12 2.235 2.247 2.393 2.377 2.388 2.022 2.318 2.583 2.773 2.945 3.117 3.074 3.139 2.489 2.833 3.199 3.515 3.764 3.788 3.857 3.95 2.743 3.358 3.609 4.035 4.508 4.527 4.564 4.538 3.271 3.653 4.163 4.748 5.011 5.435 5.356 5.135 4.189 4.685 4.786 5.393 6.193 6.817 6.759 6.284 5.673 6.105 6.534 7.054 8.107 8.91 9.236 8.713 6.436 7.272 8.366 9.579 10.87 12.333 12.675 11.9 2.037 2.257 2.167 2.225 2.255 2.293 2.226 2.148 2.416 2.46 2.5 2.485 2.525 2.423 2.373 2.397 2.583 2.752 2.648 2.869 2.944 2.84 2.689 2.628 2.758 3.038 3.223 3.435 3.528 3.197 3.033 2.732 3.173 3.452 3.856 4.088 4.075 3.858 3.567 3.246 4.296 4.708 4.91 4.978 5.076 4.961 4.56 4.345 5.44 6.187 6.52 6.587 6.546 6.512 6.122 5.49 6.287 6.927 7.355 7.641 7.689 7.344 6.845 6.242 2.084 2.408 2.493 2.591 2.694 2.714 2.658 3.115 2.198 2.599 2.684 2.771 2.945 2.862 2.93 3.355 2.21 2.614 2.926 3.05 3.192 3.119 3.451 3.392 2.232 2.523 2.871 3.026 3.394 3.611 3.811 3.398 2.192 2.563 2.891 3.154 3.335 3.703 3.726 3.487 2.223 2.632 2.789 3.113 3.122 3.241 3.405 3.507 2.197 2.556 2.789 2.814 2.951 2.805 2.959 3.387 2.138 2.369 2.503 2.559 2.64 2.696 2.677 3.153  
3.371 2.594 2.333 2.044 1.837 1.69 1.583 1.705 4.367 3.351 2.893 2.647 2.291 1.967 1.817 1.64 5.106 4.004 3.694 3.268 2.883 2.596 2.098 1.835 5.641 4.632 4.428 3.787 3.423 2.939 2.343 1.929 6.269 5.352 4.847 4.527 4.023 3.42 2.771 2.385 7.857 6.569 5.947 5.221 4.784 4.467 3.8 3.217 10.958 9.563 7.984 7.092 6.371 5.733 4.721 3.636 16.521 12.862 10.546 8.857 7.806 6.754 5.129 3.886 0.352 0.354 0.329 0.411 0.344 0.329 0.336 0.378 0.509 0.505 0.576 0.612 0.624 0.564 0.489 0.498 0.772 0.831 1.044 1.158 1.106 0.945 0.822 0.774 1.159 1.463 2.009 2.286 2.394 1.969 1.393 1.174 1.922 2.885 4.387 5.66 5.587 4.268 2.765 1.853 2.997 5.507 9.955 14.288 14.199 9.687 5.438 2.828 4.492 9.782 23.077 42.132 41.035 22.472 9.648 4.288 6.298 14.492 40.601 90.818 90.942 38.799 14.287 6.185 1.684 1.648 1.795 1.761 2.085 2.26 2.565 3.382 1.644 1.842 1.99 2.216 2.596 2.953 3.283 4.268 1.744 2.119 2.444 2.882 3.294 3.664 3.994 5.031 1.903 2.319 2.953 3.496 3.986 4.317 4.647 5.567 2.388 2.864 3.435 4.06 4.439 4.983 5.514 6.371 3.194 3.68 4.225 4.948 5.257 6.023 6.705 7.748 3.722 4.835 5.657 6.51 7.174 7.849 9.436 10.731 3.93 5.144 6.601 7.808 8.86 10.52 12.967 16.595 1.989 1.877 1.882 1.837 1.93 1.808 1.877 2.116 2.143 2.078 2.143 2.105 2.067 2.073 2.109 2.137 2.141 2.365 2.344 2.385 2.319 2.275 2.244 2.226 2.513 2.798 2.818 2.814 2.776 2.762 2.719 2.409 3.151 3.316 3.533 3.6 3.504 3.494 3.391 3.072 3.993 4.222 4.491 4.79 4.529 4.4 4.208 3.995 4.197 4.704 5.035 5.418 5.319 4.897 4.723 4.464 4.546 4.763 5.087 5.563 5.447 5.319 4.82 4.571 1.955 2.126 2.06 2.125 2.295 2.623 3.127 4.064 1.988 2.122 2.306 2.388 2.627 2.859 3.375 4.404 1.942 2.003 2.23 2.438 2.803 3.094 3.556 4.8 1.957 2.067 2.248 2.49 2.875 3.285 3.924 5.078 1.973 1.99 2.262 2.507 2.895 3.18 3.808 5.059 1.918 2.047 2.12 2.392 2.755 3.076 3.61 4.735 2.021 2.046 2.173 2.468 2.705 2.763 3.371 4.369 2.11 2.071 2.122 2.235 2.397 2.552 3.066 4.079  
2.331 3.301 4.58 6.711 9.545 13.13 18.829 25.802 1.735 2.491 3.881 5.704 8.454 11.785 16.115 19.231 1.628 2.3 3.273 4.833 6.98 9.693 11.976 13.278 1.428 1.822 2.793 3.989 5.556 7.069 8.494 9.508 1.137 1.533 2.188 2.987 4.004 4.787 5.76 6.77 1.013 1.291 1.731 2.24 2.731 3.301 3.734 4.761 0.954 1.061 1.307 1.55 1.892 2.248 2.64 3.277 1.128 0.951 0.983 1.156 1.442 1.589 1.863 2.382 3.49 4.194 4.434 4.722 4.912 5.135 5.56 5.659 2.858 3.361 3.733 3.689 3.793 3.767 3.827 3.717 2.574 2.804 3.142 3.163 3.137 3.11 3.081 3.161 2.166 2.424 2.614 2.765 2.869 2.773 2.824 2.808 2.108 2.21 2.391 2.475 2.368 2.578 2.509 2.603 1.971 1.978 2.045 2.118 2.265 2.315 2.251 2.4 2.005 1.908 1.889 1.954 2.005 2.094 2.158 2.196 1.799 1.864 1.885 1.9 1.969 2.003 2.014 2.232 10.2 8.178 6.222 5.192 4.623 4.2 4.2 3.734 8.464 6.821 5.292 4.091 3.688 3.288 3.143 2.9 6.356 5.33 4.785 3.883 3.364 3.082 2.932 2.451 5.206 4.095 3.821 3.408 3.133 2.843 2.766 2.394 4.509 3.639 3.398 3.126 2.817 2.623 2.401 2.299 4.02 3.337 2.988 2.882 2.554 2.462 2.254 2.145 4.069 3.14 2.734 2.607 2.314 2.174 2.131 1.96 3.637 2.867 2.525 2.459 2.256 2.202 1.931 1.773 35.905 90.419 95.408 41.412 13.611 5.429 2.258 1.107 21.635 39.784 41.495 22.78 9.402 4.009 1.892 0.895 9.935 13.136 13.533 9.337 5.177 2.599 1.421 0.725 4.602 4.954 5.127 4.067 2.696 1.631 0.952 0.535 2.133 2.225 2.127 1.764 1.269 0.962 0.566 0.449 1.088 1.052 0.954 0.846 0.651 0.464 0.399 0.314 0.759 0.612 0.519 0.501 0.426 0.354 0.324 0.308 0.538 0.427 0.326 0.319 0.275 0.255 0.266 0.294 35.117 20.796 9.43 4.305 2.007 0.957 0.524 0.266 89.887 38.659 12.876 4.896 2.012 0.917 0.458 0.233 95.472 40.731 13.283 4.929 1.956 0.905 0.404 0.208 42.129 22.812 9.424 3.965 1.589 0.732 0.372 0.193 13.974 9.566 5.138 2.573 1.223 0.569 0.247 0.158 5.101 4.022 2.615 1.41 0.757 0.363 0.195 0.126 2.204 1.767 1.232 0.781 0.447 0.268 0.164 0.111 1.059 0.848 0.596 0.473 0.262 0.183 0.117 0.111  
